RunID,1,2,3
5277,9,3,0
5278,9,10,5
5279,1,1,0
5280,3,0,0
5281,1,0,0
5282,10,4,3
5284,5,9,1
5285,3,3,2
5286,14,2,1
5287,0,1,0
5288,3,2,0
5770,8,3,6
5771,12,2,0
5772,5,0,0
5773,5,4,4
5774,3,2,7
5775,3,0,0
5776,1,3,8
5777,4,0,8
5778,0,1,0
5779,4,5,7
5780,3,3,5
5781,5,0,0
5782,6,5,6
5784,11,4,0
5785,2,4,14
5786,8,9,8
5787,4,4,4
5788,3,4,12
5789,2,3,3
5790,9,0,0
5791,7,5,10
5792,6,1,0
5793,4,8,4
5794,5,1,2
5795,2,6,4
5796,6,4,5
5797,4,1,0
5798,4,2,9
5799,11,2,0
5800,5,4,6
5801,2,6,4
5802,11,6,4
5803,5,5,3
5804,3,6,3
5805,4,0,0
5807,0,2,3
5808,5,3,2
5809,1,1,12
5810,1,7,5
5811,7,10,0
5812,6,7,2
5813,11,3,0
5815,1,7,5
5816,5,7,8
5817,5,9,3
5818,3,5,6
5819,6,2,8
5820,6,6,7
5821,8,1,4
5822,8,3,9
5823,10,7,0
5824,5,5,3
5825,5,4,2
5826,13,8,1
5827,5,1,7
5828,6,2,2
5829,7,5,5
5830,2,8,8
5831,4,12,3
5832,3,6,7
5833,6,3,8
5834,7,7,0
5835,9,3,1
5836,5,0,0
5840,3,7,2
5841,8,0,6
5843,5,3,10
5844,6,2,6
5845,9,1,0
5846,6,1,7
5847,3,2,4
5848,0,0,0
5849,4,1,5
5850,3,0,0
5851,7,3,9
5852,8,3,3
5853,0,0,0
5855,1,0,4
5856,4,2,0
5857,4,7,8
5858,2,2,1
5859,0,2,0
5860,2,0,8
5861,0,2,0
5862,16,3,1
5863,5,3,4
5864,4,5,3
5865,10,4,9
5866,0,1,0
5867,6,3,0
5868,8,1,0
5869,6,3,1
5870,14,4,5
5871,14,4,2
5872,5,2,0
5873,1,2,6
5874,14,1,4
5875,5,4,3
5876,10,7,1
5877,8,4,3
5878,4,3,8
5879,3,5,2
5880,8,3,2
5881,5,0,10
5882,7,2,11
5883,6,3,1
5884,5,1,7
5885,5,4,1
5886,11,5,1
5887,8,4,4
5888,7,8,0
5889,4,2,0
5890,5,10,1
5891,9,12,0
5892,4,1,5
5893,5,9,6
5894,3,8,1
5895,1,2,5
5896,7,7,1
5897,12,3,0
5898,8,2,2
5899,4,4,5
5900,16,6,2
5901,6,1,1
5903,8,3,1
5904,3,4,8
5905,3,3,5
5906,10,2,1
5907,5,3,0
5908,7,7,2
5909,11,5,0
5910,5,9,1
5912,9,5,1
5913,6,8,1
5914,7,5,4
5915,7,2,1
5916,5,5,4
5917,6,10,4
5918,7,3,1
5919,7,3,5
5920,2,5,5
5921,6,0,0
5922,8,10,2
5923,9,4,0
5924,11,0,0
5925,7,1,0
5926,14,3,0
5927,9,4,0
5928,7,1,9
5929,6,4,1
5930,5,2,0
5931,1,1,9
5932,3,4,6
5933,5,2,1
5934,2,3,8
5935,4,3,6
5936,3,0,1
5937,1,6,7
5938,6,3,2
5939,2,1,10
5940,2,2,2
5941,9,1,0
5942,2,6,5
5943,9,1,6
5944,0,4,0
5945,0,0,0
5946,6,4,6
5947,10,7,3
5948,7,7,0
5949,6,7,3
5950,10,8,3
5951,13,4,1
5952,6,6,2
5953,8,5,3
5954,9,2,0
5955,2,5,5
5956,2,2,5
5957,15,5,2
5958,4,0,7
5959,2,4,10
5960,8,7,0
5961,7,0,9
5962,5,0,6
5963,12,9,2
5964,4,4,9
5965,6,4,0
5966,5,2,7
5967,2,4,5
5968,9,6,2
5969,2,2,5
5970,9,3,12
5971,13,5,6
5972,2,6,9
5973,5,5,9
5974,8,5,0
5975,7,12,2
5976,9,5,6
5977,9,5,1
5979,7,3,0
5980,15,3,1
5981,2,8,6
5982,14,9,3
5983,13,6,0
5984,4,7,8
5985,8,4,3
5986,5,8,11
5987,6,3,9
5988,7,2,7
5989,9,1,0
5990,5,0,0
5991,3,3,12
5992,5,2,3
5993,0,0,0
5994,4,3,11
5995,2,5,10
5996,12,7,0
5997,1,5,8
5998,4,5,5
5999,3,3,0
6000,5,2,5
6001,4,3,7
6002,11,3,2
6003,6,4,8
6004,6,7,8
6005,12,10,1
6006,3,5,9
6007,5,2,8
6008,17,10,4
6009,2,4,9
6010,13,11,4
6011,13,6,5
6012,3,6,4
6013,2,4,7
6014,2,0,0
6015,2,0,14
6016,2,0,3
6017,3,3,5
6018,7,3,15
6019,6,2,8
6020,12,6,0
6021,7,4,11
6022,8,1,10
6023,9,4,4
6024,4,3,10
6025,5,1,9
6026,11,6,1
6027,3,5,12
6028,4,3,11
6029,11,5,8
6030,3,1,2
6031,5,5,1
6032,6,0,0
6033,3,3,4
6035,3,1,5
6036,4,3,5
6037,3,3,6
6038,3,0,0
6039,1,4,10
6040,1,1,7
6041,6,1,0
6042,0,2,7
6043,6,0,0
6044,3,4,0
6045,3,5,5
6046,4,3,7
6047,10,10,0
6048,4,4,0
6049,1,3,2
6050,2,7,1
6051,4,1,0
6052,4,2,5
6053,8,7,0
6054,4,0,0
6055,2,4,4
6056,3,6,0
6057,7,3,6
6058,4,4,0
6059,3,0,0
6060,5,8,5
6061,10,0,0
6062,2,0,0
6063,5,6,11
6064,3,6,7
6065,5,0,0
6066,0,6,1
6067,6,1,0
6068,2,0,0
6069,0,1,6
6070,2,0,0
6071,1,0,0
6072,4,1,6
6073,0,3,3
6074,1,0,0
6075,2,1,0
6076,12,3,0
6077,7,1,0
6078,4,3,3
6079,2,1,8
6080,3,0,0
6081,1,1,0
6082,7,6,3
6083,11,1,0
6084,1,1,9
6085,8,3,10
6086,8,10,1
6087,2,1,10
6088,2,5,9
6089,6,7,9
6090,1,1,6
6091,6,2,10
6092,10,9,10
6093,1,3,12
6094,11,7,11
6095,4,5,1
6096,2,6,13
6097,4,8,17
6098,7,2,1
6099,3,4,8
6100,1,1,6
6101,5,0,0
6102,3,6,7
6103,1,2,7
6104,3,0,0
6105,5,4,4
6106,5,3,4
6107,2,6,7
6108,0,3,5
6109,0,7,1
6110,2,4,0
6111,3,4,6
6112,3,6,2
6113,1,3,8
6114,3,4,3
6115,6,3,0
6116,0,1,1
6117,4,3,1
6118,0,0,0
6119,4,2,11
6120,4,1,6
6121,0,0,0
6122,5,4,5
6123,8,5,2
6124,4,1,0
6125,5,10,4
6126,5,1,0
6127,5,1,5
6128,1,7,9
6129,5,3,1
6130,8,3,4
6131,5,7,14
6132,2,1,1
6133,6,3,9
6134,17,5,11
6135,13,7,9
6136,1,0,8
6137,4,4,16
6138,6,9,0
6139,1,2,16
6140,1,0,3
6141,3,2,1
6142,7,3,7
6143,8,5,4
6144,15,5,2
6145,4,6,5
6146,6,2,4
6147,13,5,0
6148,10,2,5
6149,9,6,2
6150,12,0,0
6151,8,5,5
6152,12,3,5
6153,5,3,6
6154,7,6,5
6155,17,4,1
6156,2,3,9
6157,5,1,8
6158,13,3,4
6159,6,0,12
6160,5,3,6
6161,8,2,1
6162,5,4,3
6163,4,1,9
6164,7,3,2
6165,3,3,9
6166,5,8,3
6167,0,4,12
6168,7,2,8
6169,11,4,0
6170,2,1,11
6171,9,0,10
6172,4,1,0
6173,4,3,8
6174,5,2,1
6175,6,6,2
6176,12,6,4
6177,6,2,0
6178,10,5,0
6179,5,4,1
6180,11,4,4
6181,14,6,6
6182,6,1,3
6183,4,3,7
6184,10,1,4
6185,12,4,0
6186,8,4,5
6187,11,1,0
6188,6,1,1
6189,11,3,0
6190,14,5,2
6191,7,3,8
6192,21,7,0
6193,13,3,4
6194,4,4,3
6195,5,2,9
6196,17,2,0
6197,1,5,7
6198,9,5,2
6199,4,5,1
6200,6,5,3
6202,4,5,2
6203,3,4,5
6204,5,1,0
6205,2,3,1
6206,2,5,6
6207,6,2,0
6208,5,1,4
6209,4,2,9
6210,6,3,1
6211,7,3,4
6212,4,9,0
6213,10,1,0
6214,5,7,2
6215,11,18,2
6216,9,0,0
6217,3,3,10
6218,8,1,0
6219,0,0,0
6220,6,0,6
6221,4,0,2
6222,4,1,9
6223,2,1,2
6224,1,1,10
6225,2,2,3
6226,2,1,1
6227,3,4,6
6228,4,2,1
6229,1,3,2
6230,3,3,5
6231,3,3,1
6232,5,0,0
6233,1,3,7
6234,3,0,0
6235,0,0,0
6236,6,3,7
6237,0,3,5
6238,8,0,0
6239,2,2,10
6240,1,1,10
6241,2,4,8
6242,1,0,10
6243,9,8,0
6244,2,8,5
6245,13,11,3
6246,11,1,0
6247,4,3,4
6248,3,10,10
6249,12,10,4
6250,8,7,41
6251,3,3,21
6252,1,1,2
6253,3,0,18
6254,1,0,5
6255,1,0,16
6256,4,7,9
6257,4,2,11
6258,5,5,15
6259,7,4,42
6260,3,6,17
6261,6,2,9
6262,1,3,17
6263,4,4,7
6264,2,12,1
6265,0,0,8
6266,16,5,7
6267,11,0,10
6268,1,0,10
6269,0,0,3
6270,3,6,9
6271,0,4,7
6272,0,1,15
6273,4,1,10
6274,1,1,8
6275,1,1,0
6276,4,3,0
6277,3,6,3
6278,10,1,0
6279,1,0,1
6280,1,1,6
6281,10,3,4
6282,7,1,0
6283,12,14,1
6284,18,13,18
6285,9,8,2
6286,0,1,8
6287,8,6,13
6288,7,7,7
6289,8,0,0
6290,0,1,12
6291,5,6,13
6292,4,3,2
6293,0,6,6
6294,13,3,6
6295,5,3,11
6296,0,0,1
6297,15,4,3
6298,13,5,0
6299,3,2,8
6300,2,1,16
6301,3,0,10
6302,11,1,0
6303,2,4,5
6304,12,5,9
6305,8,0,0
6306,3,2,13
6307,0,4,8
6308,3,2,5
6309,11,4,6
6310,9,21,24
6311,2,5,4
6312,12,7,5
6313,5,9,1
6314,4,6,1
6315,10,10,1
6316,4,2,2
6317,2,1,0
6318,3,0,8
6319,2,2,6
6320,1,2,4
6321,6,1,1
6322,6,1,0
6323,1,0,3
6324,18,2,11
6325,0,0,0
6326,9,7,19
6327,3,3,0
6328,11,3,9
6329,6,4,4
6330,3,2,7
6334,10,6,1
6335,13,8,6
6336,2,0,0
6337,6,6,6
6338,0,0,4
6339,7,0,22
6340,6,4,0
6344,1,0,0
6345,7,3,6
6346,6,7,7
6347,0,3,1
6348,1,6,4
6349,3,1,0
6350,5,10,10
6351,9,8,4
6352,2,1,5
6353,2,1,14
6354,7,4,5
6355,2,7,9
6356,1,2,3
6357,1,1,0
6358,0,0,9
6359,0,1,11
6360,4,8,10
6361,1,3,17
6362,1,0,7
6363,5,6,9
6364,0,0,0
6365,0,1,0
6366,10,11,13
6367,0,0,0
6368,6,5,3
6369,16,4,21
6370,6,4,7
6371,10,4,10
6372,8,15,12
6373,4,11,4
6374,3,8,1
6375,8,7,23
6376,5,5,4
6377,6,4,1
6378,4,6,0
6379,7,3,4
6380,5,2,3
6381,11,4,11
6382,2,2,1
6383,7,3,2
6384,2,1,9
6385,5,7,2
6387,12,7,16
6388,4,7,4
6389,15,6,9
6390,19,3,10
6391,8,10,17
6392,0,1,10
6393,2,1,4
6394,5,4,12
6395,11,6,29
6396,11,12,22
6397,2,5,14
6398,12,9,28
6399,21,4,8
6400,13,7,4
6401,14,1,6
6402,2,2,4
6403,19,3,12
6404,13,10,17
6405,10,1,1
6406,20,2,6
6407,13,1,8
6408,9,2,6
6409,27,4,3
6410,17,7,6
6411,8,2,7
6412,12,3,18
6413,19,7,9
6414,4,1,17
6415,17,4,5
6416,13,8,17
6417,1,6,13
6418,16,0,11
6419,0,0,2
6420,18,8,7
6421,4,10,10
6422,19,4,7
6423,7,0,0
6424,6,5,4
6425,21,0,7
6426,5,3,0
6428,5,11,3
6429,15,14,0
6430,3,1,10
6431,6,1,1
6432,1,1,0
6433,1,5,0
6434,13,8,12
6435,2,3,10
6436,4,4,2
6437,11,17,27
6438,4,2,0
6439,5,2,5
6440,4,2,0
6441,9,2,1
6442,16,5,3
6444,2,2,10
6512,4,6,2
6513,1,0,9
6514,4,3,0
6515,9,2,2
6516,6,0,7
6517,4,5,1
6518,0,1,10
6519,26,15,4
6520,1,1,7
6521,1,2,0
6522,15,4,13
6523,2,4,14
6524,14,5,2
6525,1,4,10
6526,1,4,7
6527,2,0,9
6528,17,8,9
6529,6,8,4
6530,6,10,1
6531,5,4,3
6532,7,7,4
6533,18,5,3
6534,4,3,8
6535,1,5,9
6536,7,12,0
6537,1,1,8
6538,11,4,11
6539,3,4,2
6541,0,1,8
6542,3,2,5
6543,2,3,0
6544,0,4,4
6545,0,3,2
6547,2,3,8
6548,4,1,8
6549,13,0,1
6550,5,4,8
6551,2,0,9
6552,14,3,0
6553,1,2,10
6554,5,3,9
6555,0,3,7
6556,4,1,0
6559,4,5,3
6560,7,8,8
6561,1,0,0
6562,8,4,4
6563,2,8,7
6564,5,9,4
6565,10,4,3
6566,1,2,5
6567,6,2,6
6568,3,1,6
6569,4,4,6
6570,2,4,9
6571,7,3,0
6572,10,0,0
6573,7,10,2
6574,3,4,6
6575,0,2,1
6576,7,7,1
6577,2,1,0
6578,2,2,9
6579,5,2,4
6580,8,2,2
6581,1,1,11
6582,3,1,9
6583,10,0,0
6584,0,1,10
6585,2,4,2
6586,2,2,7
6587,3,2,0
6588,1,1,7
6589,0,3,5
6590,1,5,12
6591,2,6,8
6592,0,0,1
6594,0,0,1
6595,4,2,0
6596,10,9,3
6597,4,1,6
6598,5,6,1
6599,7,3,0
6600,1,6,0
6601,3,6,0
6602,15,3,0
6603,0,0,0
6604,8,1,2
6605,9,6,5
6606,6,5,11
6607,7,3,1
6608,2,3,9
6609,6,0,9
6610,8,2,1
6611,5,0,3
6612,4,5,0
6613,2,2,0
6614,1,2,0
6615,6,5,2
6616,1,1,1
6617,1,6,5
6618,10,9,1
6619,8,3,0
6620,2,4,7
6621,4,1,8
6622,8,5,1
6623,2,6,6
6624,6,0,5
6625,2,5,7
6626,4,3,2
6627,0,0,0
6628,4,0,0
6629,7,2,0
6630,5,2,5
6631,2,0,11
6632,7,4,3
6633,3,5,14
6634,5,1,9
6635,2,3,15
6636,6,4,5
6637,13,0,0
6638,1,2,17
6639,7,4,16
6640,10,6,4
6641,11,7,2
6642,6,4,5
6643,9,3,0
6644,1,0,9
6645,2,2,2
6646,1,10,10
6647,9,3,10
6648,3,3,8
6650,2,3,5
6651,0,0,14
6652,3,2,2
6653,0,6,5
6654,0,4,2
6655,3,1,3
6656,2,5,9
6657,14,6,0
6658,4,3,0
6659,3,8,1
6660,7,3,0
6661,3,5,9
6662,1,9,9
6663,14,0,0
6664,5,1,8
6665,5,2,7
6666,11,7,5
6667,7,8,12
6668,4,5,3
6669,16,8,4
6670,4,6,2
6671,2,1,2
6672,2,0,0
6673,11,9,2
6674,3,5,2
6675,3,0,4
6676,4,1,12
6677,2,3,7
6678,8,6,5
6679,3,5,11
6680,3,1,8
6681,2,9,0
6682,4,1,0
6683,3,3,2
6684,3,6,5
6685,4,1,0
6686,1,3,0
6687,0,0,0
6688,3,1,4
6689,4,4,19
6690,5,8,7
6691,0,0,0
6692,1,6,7
6693,8,8,4
6694,8,4,0
6695,2,8,0
6696,4,5,7
6697,8,3,6
6698,4,3,2
6699,1,2,6
6700,1,0,5
6701,3,3,5
6702,7,2,2
6703,7,13,0
6704,4,2,11
6705,14,3,2
6706,3,8,6
6707,3,5,2
6708,15,9,7
6709,4,5,6
6710,3,1,10
6711,5,6,11
6712,14,16,12
6713,1,2,27
6714,7,5,29
6715,7,2,1
6719,1,1,2
6720,1,1,0
6721,2,2,7
6722,6,5,2
6723,8,1,1
6724,2,2,2
6725,1,2,2
6726,0,1,1
6730,0,3,6
6731,4,3,8
6732,7,2,11
6733,7,9,5
6734,0,0,1
6735,4,0,2
6736,5,1,2
6737,1,3,10
6738,3,6,5
6739,2,2,0
6740,1,6,3
6741,14,7,3
6742,10,5,0
6743,7,3,2
6744,7,5,3
6745,6,1,1
6746,2,2,9
6747,5,1,9
6748,6,5,8
6749,5,16,2
6750,9,3,0
6751,10,3,2
6752,10,6,5
6753,0,6,0
6754,6,9,0
6755,5,5,7
6756,5,2,7
6757,9,1,5
6758,11,6,11
6759,11,10,2
6760,1,5,10
6761,13,9,7
6762,10,3,9
6763,0,2,9
6764,2,9,1
6769,1,1,0
6770,4,1,3
6771,0,0,1
6772,9,0,0
6773,5,2,1
6774,3,5,1
6775,0,0,2
6776,6,1,3
6777,7,8,3
6778,4,0,7
6779,2,2,3
6780,3,4,0
6781,5,0,9
6782,13,3,1
6783,2,3,13
6784,8,3,0
6785,8,3,1
6786,16,6,3
6787,4,0,7
6788,10,4,2
6789,4,2,1
6790,2,2,9
6791,2,5,4
6792,11,7,7
6793,5,2,0
6794,0,0,0
6795,5,4,5
6797,7,2,0
6798,2,3,2
6799,5,0,4
6800,3,3,3
6801,14,9,4
6802,17,9,0
6803,12,9,0
6804,17,8,5
6805,2,1,0
6806,10,3,2
6809,2,7,11
6810,3,5,3
6811,2,6,5
6812,16,4,1
6813,15,3,0
6814,9,3,0
6815,10,2,0
6816,2,10,2
6817,7,12,0
6818,6,11,0
6823,8,1,0
6825,4,0,9
6826,3,14,3
6827,2,4,1
6828,3,2,9
6829,17,3,0
6830,11,2,0
6831,6,7,2
6832,9,0,0
6833,5,4,1
6834,10,2,2
6835,6,10,6
6836,12,8,6
6837,1,1,1
6838,5,1,1
6839,5,4,1
6840,2,2,11
6841,2,1,10
6842,3,0,0
6844,1,4,8
6845,5,1,0
6846,1,2,0
6847,2,0,0
6848,0,1,3
6849,7,5,0
6850,4,1,0
6851,0,0,9
6852,0,0,1
6853,0,1,5
6854,3,4,2
6856,7,5,3
6857,7,3,4
6858,3,4,2
6859,2,0,0
6860,5,3,7
6861,1,0,2
6862,6,2,6
6863,5,3,0
6864,0,0,0
6865,6,0,0
6866,8,1,2
6867,6,0,0
6868,4,6,3
6869,8,4,0
6870,0,0,10
6871,1,6,2
6872,1,1,3
6873,5,4,7
6874,5,9,3
6875,12,5,2
6876,2,1,5
6877,3,4,10
6878,4,8,4
6879,5,3,8
6880,2,1,0
6881,1,0,0
6882,2,6,9
6883,1,1,0
6884,0,1,7
6885,2,1,0
6886,2,2,9
6887,12,4,0
6888,4,2,0
6889,1,1,0
6890,6,1,0
6891,1,0,4
6892,0,0,5
6893,7,0,0
6894,4,1,0
6895,8,4,0
6896,1,1,6
6897,3,3,3
6898,2,0,0
6899,6,0,1
6900,0,0,0
6901,3,0,0
6902,4,1,4
6903,12,0,0
6904,5,2,10
6905,8,8,17
6906,14,8,12
6907,0,1,0
6908,3,0,0
6909,3,1,0
6910,2,0,0
6913,4,2,0
6914,1,3,6
6915,3,0,0
6916,2,1,1
6917,0,0,0
6918,4,5,6
6919,3,3,8
6920,4,1,0
6921,4,2,0
6922,5,1,0
6923,1,1,4
6924,3,1,6
6925,6,11,2
6926,2,6,2
6927,5,1,1
6928,3,0,0
6929,1,1,7
6930,4,2,8
6931,3,0,0
6932,1,2,3
6933,2,5,6
6934,6,5,1
6935,1,3,0
6936,2,3,5
6937,0,0,6
6938,4,0,4
6939,8,1,4
6940,4,0,3
6941,3,2,1
6942,7,1,0
6946,2,0,4
6947,7,1,1
6948,21,10,2
6949,7,5,0
6950,9,3,3
6951,12,8,1
6952,10,0,0
6953,3,3,8
6954,13,10,2
6955,9,2,0
6956,19,7,6
6957,1,3,5
6958,0,1,2
6959,7,7,1
6960,0,0,1
6962,2,2,8
6963,5,10,10
6964,6,2,0
6965,7,0,0
6966,3,7,10
6967,3,2,15
6968,3,5,4
6970,5,6,1
6971,10,3,5
6972,0,1,4
6973,6,5,7
6974,6,3,5
6975,3,0,1
6976,4,0,4
6977,7,1,0
6978,3,0,0
6979,3,1,6
6980,3,2,3
6981,2,0,1
6982,9,5,7
6983,10,0,0
6984,4,1,5
6985,5,3,9
6986,8,2,2
6987,7,8,1
6988,6,5,6
6989,1,3,0
6990,7,0,0
6991,13,11,5
6992,2,2,7
6993,13,7,14
6994,1,0,19
6995,15,9,0
6996,15,4,0
6997,11,5,8
6998,7,5,1
6999,4,5,0
7000,5,4,1
7001,15,7,0
7002,10,2,0
7003,8,4,2
7004,0,0,0
7005,6,0,0
7006,6,1,8
7007,4,4,7
7008,7,1,7
7009,6,1,1
7011,8,0,0
7012,1,0,0
7013,0,0,0
7014,1,2,1
7015,2,1,0
7016,8,4,0
7017,6,3,0
7018,1,4,4
7019,11,4,5
7020,10,2,1
7021,7,2,10
7022,8,4,3
7023,7,2,3
7024,12,2,0
7026,2,1,12
7027,12,7,3
7028,5,7,13
7029,1,3,12
7030,10,7,1
7031,2,10,4
7032,7,4,6
7033,11,1,1
7034,5,7,9
7035,2,3,12
7036,2,3,8
7037,6,1,18
7038,9,8,1
7039,12,3,2
7040,1,2,1
7041,4,6,12
7042,9,4,9
7043,8,8,2
7044,14,11,6
7045,9,4,1
7046,7,5,2
7047,9,5,7
7048,14,4,2
7049,5,0,0
7050,6,2,7
7051,3,0,3
7052,9,4,7
7053,3,5,6
7054,11,0,1
7055,10,6,2
7056,7,2,0
7057,13,1,2
7058,6,1,1
7059,5,15,8
7060,0,0,0
7061,6,5,2
7062,6,1,9
7063,15,5,13
7064,6,7,4
7065,5,1,4
7066,12,8,16
7067,5,6,4
7068,4,3,8
7069,4,6,8
7070,9,6,7
7071,12,1,6
7072,7,2,14
7073,3,3,1
7074,5,6,4
7075,10,4,3
7076,3,1,0
7077,7,1,2
7078,5,4,3
7079,0,1,3
7080,2,1,0
7081,6,3,5
7082,11,14,4
7083,4,2,0
7084,8,1,2
7085,3,3,0
7086,10,5,2
7087,7,0,0
7088,2,1,8
7089,4,1,0
7090,6,4,5
7091,4,2,4
7092,8,6,3
7093,6,6,1
7094,5,4,3
7095,3,4,1
7096,3,0,1
7097,2,0,0
7098,12,1,0
7099,3,4,7
7100,5,10,3
7101,12,5,5
7102,5,4,7
7103,5,2,4
7104,11,3,2
7105,8,3,4
7106,8,5,5
7107,10,1,0
7108,5,6,1
7109,2,12,8
7112,4,8,0
7113,5,1,7
7114,13,3,6
7115,7,3,9
7116,8,10,7
7117,3,0,13
7118,16,3,2
7119,6,4,8
7120,5,6,5
7121,6,12,4
7122,2,1,1
7123,6,5,3
7124,6,5,5
7125,9,7,10
7126,10,7,7
7127,8,6,10
7128,8,7,6
7129,13,8,6
7130,4,2,3
7131,9,8,6
7132,8,4,6
7134,4,3,0
7135,0,0,0
7136,0,1,9
7137,7,10,10
7138,15,18,12
7139,11,3,0
7140,13,3,2
7141,4,6,6
7142,9,5,2
7143,7,9,4
7144,6,3,8
7145,15,6,2
7146,12,8,2
7147,3,1,8
7148,7,3,0
7149,4,6,1
7150,3,2,1
7151,8,11,4
7152,3,5,1
7153,12,4,5
7154,1,2,6
7155,3,9,12
7156,8,9,1
7157,0,2,3
7158,3,0,0
7159,2,3,2
7161,13,1,1
7162,5,1,7
7163,16,3,1
7164,7,1,1
7165,12,7,9
7166,14,13,1
7167,16,3,2
7168,1,0,2
7169,10,5,2
7170,4,6,7
7177,1,2,1
7178,3,0,0
7179,20,14,11
7180,2,2,0
7181,10,4,0
7182,14,6,1
7183,3,8,22
7184,5,9,9
7185,1,3,2
7186,7,3,2
7187,3,2,2
7188,12,7,5
7189,0,1,1
7190,8,6,4
7191,13,4,6
7192,1,4,4
7193,0,1,0
7194,3,4,8
7195,3,1,0
7196,16,7,6
7197,5,6,2
7199,6,5,6
7200,7,6,2
7201,1,0,1
7202,7,11,24
7203,8,7,14
7204,10,5,16
7205,3,1,1
7206,5,2,1
7207,17,10,3
7209,4,6,8
7210,5,2,1
7211,10,5,1
7212,8,6,25
7213,1,0,0
7214,1,0,0
7215,5,4,0
7216,1,4,1
7217,2,3,15
7218,2,3,2
7219,3,3,0
7220,4,1,2
7221,2,3,0
7222,1,0,5
7223,8,4,6
7224,2,1,1
7225,3,2,4
7226,1,3,0
7227,2,3,2
7228,0,0,2
7229,4,4,3
7230,0,0,0
7231,3,2,0
7232,7,0,0
7233,17,11,5
7235,2,0,0
7236,8,2,1
7237,3,2,7
7238,3,5,3
7239,1,0,0
7240,11,3,8
7241,10,8,11
7243,10,4,16
7244,0,2,2
7245,3,9,3
7246,3,10,2
7247,1,0,2
7248,5,2,3
7249,3,2,0
7250,10,3,3
7251,10,9,23
7252,0,0,0
7253,2,0,0
7255,1,3,0
7256,14,3,5
7258,2,0,1
7259,3,2,7
7260,6,2,1
7261,0,0,2
7262,3,0,0
7263,9,3,1
7264,13,5,2
7265,13,3,0
7266,8,6,0
7267,3,0,1
7271,12,4,0
7273,9,11,2
7274,6,7,4
7275,11,7,2
7277,0,2,0
7278,4,0,0
7279,3,2,6
7280,5,0,4
7281,6,2,0
7282,9,0,0
7283,5,5,2
7284,1,5,5
7285,4,1,1
7286,12,1,5
7287,7,6,0
7288,3,5,2
7289,16,3,4
7290,12,7,2
7291,8,1,4
7295,9,4,2
7296,5,1,12
7297,6,2,7
7298,8,3,1
7299,6,8,1
7303,8,2,0
7316,1,1,13
7318,16,2,2
7319,8,7,5
7320,2,3,0
7322,4,5,1
7323,1,2,3
7324,1,4,3
7325,6,0,0
7326,8,6,10
7327,9,2,0
7328,2,0,0
7331,17,0,3
7332,9,0,0
7336,4,1,16
7337,9,4,0
7338,11,6,2
7340,8,5,2
7341,4,2,0
7342,16,0,1
7343,1,0,0
7344,9,2,1
7345,1,0,0
7346,5,1,0
7347,3,3,6
7348,4,8,7
7349,15,0,2
7350,9,8,0
7351,2,0,0
7352,4,1,0
7353,2,0,0
7354,7,0,0
7355,3,4,1
7356,7,12,4
7357,15,4,10
7358,4,9,4
7359,14,3,1
7360,6,1,0
7361,6,4,1
7362,10,9,1
7363,11,12,0
7364,5,3,7
7365,6,1,1
7366,11,3,6
7367,8,0,10
7368,6,3,5
7369,1,1,9
7370,24,0,0
7371,28,8,3
7372,0,3,9
7373,1,1,8
7374,4,2,0
7375,10,4,3
7376,9,2,0
7377,15,4,0
7378,13,0,0
7405,2,4,3
7406,2,10,9
7407,10,2,11
7408,3,7,4
7409,7,6,2
7410,13,10,1
7411,12,9,3
7412,3,7,0
7413,5,6,4
7414,6,6,2
7415,5,1,11
7416,9,2,11
7417,12,5,17
7418,8,5,4
7419,4,7,10
7420,8,0,6
7421,0,0,7
7422,10,15,7
7423,5,6,28
7424,0,0,8
7425,1,2,9
7426,6,7,10
7427,5,1,0
7428,16,13,5
7429,1,3,2
7430,0,0,0
7431,0,0,1
7432,4,6,9
7433,3,5,11
7434,0,0,0
7435,8,12,4
7436,3,1,0
7437,2,6,0
7438,2,7,9
7439,4,2,1
7440,0,0,0
7441,15,4,3
7442,3,0,0
7443,9,1,2
7444,9,6,7
7445,1,1,0
7446,5,0,1
7447,3,1,4
7449,5,0,0
7450,7,2,6
7452,0,1,1
7453,4,2,0
7454,2,3,7
7455,5,3,8
7456,10,7,10
7457,1,4,4
7458,2,9,4
7459,3,3,2
7460,7,5,7
7461,3,3,23
7463,2,1,1
7464,0,3,2
7465,0,0,9
7466,4,1,7
7467,0,0,0
7468,4,1,0
7469,4,3,10
7470,7,1,13
7471,20,5,0
7472,29,4,14
7473,5,0,12
7474,2,2,3
7475,5,3,1
7476,6,13,6
7477,9,5,1
7478,0,1,3
7479,3,1,0
7480,9,2,3
7481,2,5,10
7482,8,3,7
7483,16,7,10
7484,0,3,7
7485,11,10,7
7486,3,5,12
7487,5,2,11
7488,12,6,5
7489,9,8,15
7490,2,4,9
7491,16,3,2
7492,2,2,0
7493,9,2,3
7494,6,0,9
7495,9,16,14
7496,0,1,10
7497,4,5,11
7498,9,10,14
7499,0,0,9
7500,13,5,1
7501,4,3,7
7503,5,5,4
7504,14,2,19
7505,16,4,9
7506,4,1,14
7507,3,2,2
7508,0,0,1
7509,4,9,2
7510,5,3,0
7511,5,2,1
7512,7,10,6
7513,2,3,0
